Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Controlled Markov Processes and Viscosity Solutions","Stochastic Modelling and Applied Probability","","","","10.1007/0-387-31071-1","Wendell H. FlemingH.M. Soner","2006","http://link.springer.com/book/10.1007/0-387-31071-1","Book"
"Numerical Methods in Finance","Springer Proceedings in Mathematics","","","","10.1007/978-3-642-25746-9","René  A. CarmonaPierre Del MoralPeng HuNadia Oudjane","2012","http://link.springer.com/book/10.1007/978-3-642-25746-9","Book"
"Market Microstructure and Nonlinear Dynamics","","","","","10.1007/978-3-319-05212-0","Gilles DufrénotFredj JawadiWaël Louhichi","2014","http://link.springer.com/book/10.1007/978-3-319-05212-0","Book"
"Current Topics in Quantitative Finance","Contributions to Management Science","","","","10.1007/978-3-642-58677-4","Prof. Elio Canestrelli","1999","http://link.springer.com/book/10.1007/978-3-642-58677-4","Book"
"Séminaire de Probabilités XXXVI","Lecture Notes in Mathematics","","","","10.1007/b10068","Jacques AzémaMichel ÉmeryMichel LedouxMarc Yor","2003","http://link.springer.com/book/10.1007/b10068","Book"
"A Course in Derivative Securities","Springer Finance","","","","10.1007/3-540-27900-8","Kerry Back","2005","http://link.springer.com/book/10.1007/3-540-27900-8","Book"
"Stochastic Methods in Finance","Lecture Notes in Mathematics","","","","10.1007/b100122","Kerry BackTomasz R. BieleckiChristian HippShige PengWalter Schachermayer","2004","http://link.springer.com/book/10.1007/b100122","Book"
"Trading Systems","Perspectives in Business Culture","","","","10.1007/978-88-470-2706-0","Renato Di Lorenzo","2013","http://link.springer.com/book/10.1007/978-88-470-2706-0","Book"
"Progress in Industrial Mathematics at ECMI 2010","Mathematics in Industry","","","","10.1007/978-3-642-25100-9","Michael GüntherAndreas BartelMarkus BrunkSebastian SchöpsMichael Striebel","2012","http://link.springer.com/book/10.1007/978-3-642-25100-9","Book"
"Contemporary Quantitative Finance","","","","","10.1007/978-3-642-03479-4","Carl ChiarellaAlexander Novikov","2010","http://link.springer.com/book/10.1007/978-3-642-03479-4","Book"
"Lectures on Probability Theory and Statistics","Lecture Notes in Mathematics","","","","10.1007/3-540-44922-1","Sergio AlbeverioWalter SchachermayerMichel TalagrandPierre Bernard","2003","http://link.springer.com/book/10.1007/3-540-44922-1","Book"
"Bank Management and Control","Management for Professionals","","","","10.1007/978-3-642-40374-3","Johannes Wernz","2014","http://link.springer.com/book/10.1007/978-3-642-40374-3","Book"
"Advances in Social Science Research Using R","Lecture Notes in Statistics","","","","10.1007/978-1-4419-1764-5","Hrishikesh D. Vinod","2010","http://link.springer.com/book/10.1007/978-1-4419-1764-5","Book"
"Non-Life Insurance Mathematics","Universitext","","","","10.1007/978-3-540-88233-6","Thomas Mikosch","2009","http://link.springer.com/book/10.1007/978-3-540-88233-6","Book"
"Bubbles and Crashes in Experimental Asset Markets","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-02147-3","Stefan Palan","2009","http://link.springer.com/book/10.1007/978-3-642-02147-3","Book"
"Generalized Hyperbolic Secant Distributions","SpringerBriefs in Statistics","","","","10.1007/978-3-642-45138-6","Matthias J. Fischer","2014","http://link.springer.com/book/10.1007/978-3-642-45138-6","Book"
"Credit Risk: Modeling, Valuation and Hedging","Springer Finance","","","","10.1007/978-3-662-04821-4","Tomasz R. BieleckiMarek Rutkowski","2004","http://link.springer.com/book/10.1007/978-3-662-04821-4","Book"
"Optimal Stopping and Free-Boundary Problems","Lectures in Mathematics. ETH Zürich","","","","10.1007/978-3-7643-7390-0","Goran PeskirAlbert Shiryaev","2006","http://link.springer.com/book/10.1007/978-3-7643-7390-0","Book"
"Emerging Technologies for Emerging Markets","Topics in Intelligent Engineering and Informatics","","","","10.1007/978-981-287-347-7","John VongInsu Song","2015","http://link.springer.com/book/10.1007/978-981-287-347-7","Book"
"Discrete Time Series, Processes, and Applications in Finance","Springer Finance","","","","10.1007/978-3-642-31742-2","Gilles Zumbach","2013","http://link.springer.com/book/10.1007/978-3-642-31742-2","Book"
"Risk Assessment","Contributions to Economics","","","","10.1007/978-3-7908-2050-8","Prof. Dr. Georg BolProf. Dr. Svetlozar T. RachevProf. Dr. h.c. mult. Reinhold Würth","2009","http://link.springer.com/book/10.1007/978-3-7908-2050-8","Book"
"Applied Stochastic Control of Jump Diffusions","Universitext","","","","10.1007/978-3-540-69826-5","Bernt ØksendalAgnès Sulem","2007","http://link.springer.com/book/10.1007/978-3-540-69826-5","Book"
"Semiparametric Modeling of Implied Volatility","Springer Finance","","","","10.1007/3-540-30591-2","Matthias R. Fengler","2005","http://link.springer.com/book/10.1007/3-540-30591-2","Book"
"Portfolio Management with Heuristic Optimization","Advances in Computational Management Science","","","","10.1007/b136219","Dietmar Maringer","2005","http://link.springer.com/book/10.1007/b136219","Book"
"Mathematical Methods in Risk Theory","Grundlehren der mathematischen Wissenschaft","","","","10.1007/978-3-540-30711-2","Hans Bühlmann","1970","http://link.springer.com/book/10.1007/978-3-540-30711-2","Book"
"Probability and Statistical Models","","","","","10.1007/978-0-8176-4987-6","Arjun K. GuptaWei-Bin ZengYanhong Wu","2010","http://link.springer.com/book/10.1007/978-0-8176-4987-6","Book"
"Modern Actuarial Risk Theory","","","","","10.1007/978-3-540-70998-5","Professor Rob KaasProfessor Marc GoovaertsProfessor Jan DhaeneProfessor Michel Denuit","2008","http://link.springer.com/book/10.1007/978-3-540-70998-5","Book"
"Forecasting and Hedging in the Foreign Exchange Markets","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-00495-7","Christian Ullrich","2009","http://link.springer.com/book/10.1007/978-3-642-00495-7","Book"
"Recursions for Convolutions and Compound Distributions with Insurance Applications","EAA Lecture Notes","","","","10.1007/978-3-540-92900-0","Raluca VernicBjoern Sundt","2009","http://link.springer.com/book/10.1007/978-3-540-92900-0","Book"
"Financial Markets in Continuous Time","Springer Finance","","","","10.1007/978-3-540-71150-6","Rose-Anne DanaMonique Jeanblanc","1998","http://link.springer.com/book/10.1007/978-3-540-71150-6","Book"
"Uncertain Volatility Models — Theory and Application","Springer Finance","","","","10.1007/978-3-642-56323-2","Robert Buff","2002","http://link.springer.com/book/10.1007/978-3-642-56323-2","Book"
"Visual Explorations in Finance","Springer Finance","","","","10.1007/978-1-4471-3913-3","Guido Deboeck PhDTeuvo Kohonen PhD","1998","http://link.springer.com/book/10.1007/978-1-4471-3913-3","Book"
"Monte Carlo Methods in Financial Engineering","Stochastic Modelling and Applied Probability","","","","10.1007/978-0-387-21617-1","Paul Glasserman","2003","http://link.springer.com/book/10.1007/978-0-387-21617-1","Book"
"Hidden Collective Factors in Speculative Trading","","","","","10.1007/978-3-662-04428-5","Prof. Bertrand M. Roehner","2001","http://link.springer.com/book/10.1007/978-3-662-04428-5","Book"
"Credit Risk Valuation","Springer Finance","","","","10.1007/978-3-662-06425-2","Dr. Manuel Ammann","2001","http://link.springer.com/book/10.1007/978-3-662-06425-2","Book"
"Modelling, Pricing, and Hedging Counterparty Credit Exposure","Springer Finance","","","","10.1007/978-3-642-04454-0","Giovanni CesariJohn AquilinaNiels CharpillonZlatko FilipovicGordon LeeIon Manda","2009","http://link.springer.com/book/10.1007/978-3-642-04454-0","Book"
"Stochastic Calculus of Variations in Mathematical Finance","Springer Finance","","","","10.1007/3-540-30799-0","Paul MalliavinAnton Thalmaier","2006","http://link.springer.com/book/10.1007/3-540-30799-0","Book"
"Modern Stochastics and Applications","Springer Optimization and Its Applications","","","","10.1007/978-3-319-03512-3","Volodymyr KorolyukNikolaos LimniosYuliya MishuraLyudmyla SakhnoGeorgiy Shevchenko","2014","http://link.springer.com/book/10.1007/978-3-319-03512-3","Book"
"Stochastic Processes","","","","","10.1007/978-3-319-00327-6","Wolfgang PaulJörg Baschnagel","2013","http://link.springer.com/book/10.1007/978-3-319-00327-6","Book"
"Derivative Securities and Difference Methods","Springer Finance","","","","10.1007/978-1-4757-3938-1","You-lan ZhuXiaonan WuI-Liang Chern","2004","http://link.springer.com/book/10.1007/978-1-4757-3938-1","Book"
"A Structural Framework for the Pricing of Corporate Securities","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/3-540-28685-3","Dr. Michael Genser","2006","http://link.springer.com/book/10.1007/3-540-28685-3","Book"
"Imperfect Information and Investor Heterogeneity in the Bond Market","Contributions to Economics","","","","10.1007/978-3-642-57663-8","Dr. Frank Riedel","2000","http://link.springer.com/book/10.1007/978-3-642-57663-8","Book"
"Intertemporal Asset Pricing","Contributions to Economics","","","","10.1007/978-3-642-58672-9","Dr. Bernd Meyer","1999","http://link.springer.com/book/10.1007/978-3-642-58672-9","Book"
"Mathematical and Statistical Methods in Insurance and Finance","","","","","10.1007/978-88-470-0704-8","Cira PernaMarilena Sibillo","2008","http://link.springer.com/book/10.1007/978-88-470-0704-8","Book"
"Non-Life Insurance Pricing with Generalized Linear Models","EAA Lecture Notes","","","","10.1007/978-3-642-10791-7","Esbjörn OhlssonBjörn Johansson","2010","http://link.springer.com/book/10.1007/978-3-642-10791-7","Book"
"Design of Master Agreements for OTC Derivatives","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-56932-6","Dr. Dietmar Franzen","2001","http://link.springer.com/book/10.1007/978-3-642-56932-6","Book"
"Financial Modeling, Actuarial Valuation and Solvency in Insurance","Springer Finance","","","","10.1007/978-3-642-31392-9","Mario V. WüthrichMichael Merz","2013","http://link.springer.com/book/10.1007/978-3-642-31392-9","Book"
"Econometrics of Risk","Studies in Computational Intelligence","","","","10.1007/978-3-319-13449-9","Van-Nam HuynhVladik KreinovichSongsak SriboonchittaKomsan Suriya","2015","http://link.springer.com/book/10.1007/978-3-319-13449-9","Book"
"Multicriteria Analysis in Finance","SpringerBriefs in Operations Research","","","","10.1007/978-3-319-05864-1","Michael DoumposConstantin Zopounidis","2014","http://link.springer.com/book/10.1007/978-3-319-05864-1","Book"
"Misurare e gestire il rischio finanziario","","","","","10.1007/978-88-470-1147-2","Francesco Menoncin","2009","http://link.springer.com/book/10.1007/978-88-470-1147-2","Book"
"Portfolio Analytics","Springer Texts in Business and Economics","","","","10.1007/978-3-319-03509-3","Wolfgang Marty","2013","http://link.springer.com/book/10.1007/978-3-319-03509-3","Book"
"Mathematical and Statistical Methods for Actuarial Sciences and Finance","","","","","10.1007/978-88-470-1481-7","Marco CorazzaClaudio Pizzi","2010","http://link.springer.com/book/10.1007/978-88-470-1481-7","Book"
"Tools for Computational Finance","Universitext","","","","10.1007/978-3-540-92929-1","Rüdiger U. Seydel","2009","http://link.springer.com/book/10.1007/978-3-540-92929-1","Book"
"Quantitative Energy Finance","","","","","10.1007/978-1-4614-7248-3","Fred Espen BenthValery A. KholodnyiPeter Laurence","2014","http://link.springer.com/book/10.1007/978-1-4614-7248-3","Book"
"Handbook of Portfolio Construction","","","","","10.1007/978-0-387-77439-8","John B. Guerard Jr.","2010","http://link.springer.com/book/10.1007/978-0-387-77439-8","Book"
"Risk-Neutral Valuation","Springer Finance","","","","10.1007/978-1-4471-3619-4","Nicholas H. Bingham ScDRüdiger Kiesel","1998","http://link.springer.com/book/10.1007/978-1-4471-3619-4","Book"
"Bond Portfolio Optimization","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-540-76593-6","Dr. Michael Puhle","2008","http://link.springer.com/book/10.1007/978-3-540-76593-6","Book"
"Future Perspectives in Risk Models and Finance","International Series in Operations Research & Management Science","","","","10.1007/978-3-319-07524-2","Alain BensoussanDominique GueganCharles S. Tapiero","2015","http://link.springer.com/book/10.1007/978-3-319-07524-2","Book"
"An Introduction to Socio-Finance","","","","","10.1007/978-3-642-41944-7","Jørgen Vitting AndersenAndrzej Nowak","2013","http://link.springer.com/book/10.1007/978-3-642-41944-7","Book"
"Tychastic Measure of Viability Risk","","","","","10.1007/978-3-319-08129-8","Jean-Pierre AubinLuxi ChenOlivier Dordan","2014","http://link.springer.com/book/10.1007/978-3-319-08129-8","Book"
"Real Options Valuation","","","","","10.1007/978-3-642-12662-8","Marcus Schulmerich","2010","http://link.springer.com/book/10.1007/978-3-642-12662-8","Book"
"Default Risk in Bond and Credit Derivatives Markets","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-17039-3","Christoph Benkert","2004","http://link.springer.com/book/10.1007/978-3-642-17039-3","Book"
"Consistency Problems for Heath-Jarrow-Morton Interest Rate Models","Lecture Notes in Mathematics","","","","10.1007/b76888","Damir Filipović","2001","http://link.springer.com/book/10.1007/b76888","Book"
"Statistical Tools for Finance and Insurance","","","","","10.1007/978-3-642-18062-0","Pavel CizekWolfgang Karl HärdleRafał Weron","2011","http://link.springer.com/book/10.1007/978-3-642-18062-0","Book"
"Progress in Industrial Mathematics at ECMI 2000","Mathematics in Industry","","","","10.1007/978-3-662-04784-2","Angelo Marcello AnileVincenzo CapassoAntonio Greco","2002","http://link.springer.com/book/10.1007/978-3-662-04784-2","Book"
"Portfolio Selection and Asset Pricing","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-55934-1","Shouyang WangYusen Xia","2002","http://link.springer.com/book/10.1007/978-3-642-55934-1","Book"
"Optimisation, Econometric and Financial Analysis","Advances in Computational Management Science","","","","10.1007/3-540-36626-1","Prof. Erricos John KontoghiorghesDr. Cristian Gatu","2007","http://link.springer.com/book/10.1007/3-540-36626-1","Book"
"Real Options and Intellectual Property","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-540-48264-2","Dr. Philipp N. Baecker","2007","http://link.springer.com/book/10.1007/978-3-540-48264-2","Book"
"Risk Measurement, Econometrics and Neural Networks","Contributions to Economics","","","","10.1007/978-3-642-58272-1","Prof. Dr. Georg BolProf. Dr. Gholamreza NakhaeizadehProf. Dr. Karl-Heinz Vollmer","1998","http://link.springer.com/book/10.1007/978-3-642-58272-1","Book"
"Weather Derivatives","","","","","10.1007/978-1-4614-6071-8","Antonis Alexandridis K.Achilleas D. Zapranis","2013","http://link.springer.com/book/10.1007/978-1-4614-6071-8","Book"
"A Benchmark Approach to Quantitative Finance","Springer Finance","","","","10.1007/978-3-540-47856-0","Eckhard PlatenDavid Heath","2006","http://link.springer.com/book/10.1007/978-3-540-47856-0","Book"
"Stochastic Optimization in Insurance","SpringerBriefs in Quantitative Finance","","","","10.1007/978-1-4939-0995-7","Pablo AzcueNora Muler","2014","http://link.springer.com/book/10.1007/978-1-4939-0995-7","Book"
"Modelling Irregularly Spaced Financial Data","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-17015-7","Nikolaus Hautsch","2004","http://link.springer.com/book/10.1007/978-3-642-17015-7","Book"
"Finance with Monte Carlo","Springer Undergraduate Texts in Mathematics and Technology","","","","10.1007/978-1-4614-8511-7","Ronald W. Shonkwiler","2013","http://link.springer.com/book/10.1007/978-1-4614-8511-7","Book"
"Financial Economics","","","","","10.1007/978-3-540-36148-0","Thorsten HensMarc Oliver Rieger","2010","http://link.springer.com/book/10.1007/978-3-540-36148-0","Book"
"Complex and Chaotic Nonlinear Dynamics","","","","","10.1007/978-3-540-85978-9","Dr. Thierry Vialar","2009","http://link.springer.com/book/10.1007/978-3-540-85978-9","Book"
"Mathematics of Financial Markets","Springer Finance","","","","10.1007/978-1-4757-7146-6","Robert J. ElliottP. Ekkehard Kopp","1999","http://link.springer.com/book/10.1007/978-1-4757-7146-6","Book"
"Malliavin Calculus and Stochastic Analysis","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-5906-4","Frederi ViensJin FengYaozhong HuEulalia Nualart ","2013","http://link.springer.com/book/10.1007/978-1-4614-5906-4","Book"
"Foreign-Exchange-Rate Forecasting With Artificial Neural Networks","International Series in Operations Research & Management Science","","","","10.1007/978-0-387-71720-3","Lean YuShouyang WangKin Keung Lai","2007","http://link.springer.com/book/10.1007/978-0-387-71720-3","Book"
"Applied Quantitative Finance","","","","","10.1007/978-3-662-05021-7","Wolfgang HärdleTorsten KleinowGerhard Stahl","2002","http://link.springer.com/book/10.1007/978-3-662-05021-7","Book"
"Implementing Models in Quantitative Finance: Methods and Cases","Springer Finance","","","","10.1007/978-3-540-49959-6","Gianluca FusaiAndrea Roncoroni","2008","http://link.springer.com/book/10.1007/978-3-540-49959-6","Book"
"Stochastic Simulation and Monte Carlo Methods","Stochastic Modelling and Applied Probability","","","","10.1007/978-3-642-39363-1","Carl GrahamDenis Talay","2013","http://link.springer.com/book/10.1007/978-3-642-39363-1","Book"
"Paris-Princeton Lectures on Mathematical Finance 2003","Lecture Notes in Mathematics","","","","10.1007/b98353","René A. CarmonaErhan ÇinlarIvar EkelandElyes JouiniJosé A. ScheinkmanNizar Touzi","2004","http://link.springer.com/book/10.1007/b98353","Book"
"Pricing and Risk Management of Synthetic CDOs","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-15609-0","Anna Schlösser","2011","http://link.springer.com/book/10.1007/978-3-642-15609-0","Book"
"Life Insurance Mathematics","","","","","10.1007/978-3-662-03460-6","Professor Hans U. Gerber","1997","http://link.springer.com/book/10.1007/978-3-662-03460-6","Book"
"Peacocks and Associated Martingales, with Explicit Constructions","B&SS — Bocconi & Springer Series","","","","10.1007/978-88-470-1908-9","Francis HirschChristophe ProfetaBernard RoynetteMarc Yor","2011","http://link.springer.com/book/10.1007/978-88-470-1908-9","Book"
"Functionals of Multidimensional Diffusions with Applications to Finance","Bocconi & Springer Series","","","","10.1007/978-3-319-00747-2","Jan BaldeauxEckhard Platen","2013","http://link.springer.com/book/10.1007/978-3-319-00747-2","Book"
"Asset Pricing","Springer Finance","","","","10.1007/978-3-540-24697-8","Dr. B. Philipp Kellerhals","2004","http://link.springer.com/book/10.1007/978-3-540-24697-8","Book"
"Esercizi di finanza matematica","UNITEXT","","","","10.1007/978-88-470-0611-9","Emanuela Rosazza GianinCarlo Sgarra","2007","http://link.springer.com/book/10.1007/978-88-470-0611-9","Book"
"Financial Modeling Under Non-Gaussian Distributions","Springer Finance","","","","10.1007/978-1-84628-696-4","Eric JondeauSer-Huang PoonMichael Rockinger","2007","http://link.springer.com/book/10.1007/978-1-84628-696-4","Book"
"In Memoriam Paul-André Meyer","Lecture Notes in Mathematics","","","","10.1007/b128398","Michel ÉmeryMarc Yor","2006","http://link.springer.com/book/10.1007/b128398","Book"
"Weak Convergence of Financial Markets","Springer Finance","","","","10.1007/978-3-540-24831-6","Professor Jean-Luc Prigent","2003","http://link.springer.com/book/10.1007/978-3-540-24831-6","Book"
"Statistical Models and Methods for Financial Markets","Springer Texts in Statistics","","","","10.1007/978-0-387-77827-3","Tze Leung LaiHaipeng Xing","2008","http://link.springer.com/book/10.1007/978-0-387-77827-3","Book"
"Interest Rate Models: an Infinite Dimensional Stochastic Analysis Perspective","Springer Finance","","","","10.1007/b138563","René A. CarmonaMichael R. Tehranchi","2006","http://link.springer.com/book/10.1007/b138563","Book"
"Economic Dynamics and General Equilibrium","","","","","10.1007/978-3-662-05197-9","Prof. Anders Borglin","2004","http://link.springer.com/book/10.1007/978-3-662-05197-9","Book"
"Networks, Topology and Dynamics","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-540-68409-1","Ahmad K. NaimzadaSilvana StefaniAnna Torriero","2009","http://link.springer.com/book/10.1007/978-3-540-68409-1","Book"
"Contract Theory in Continuous-Time Models","Springer Finance","","","","10.1007/978-3-642-14200-0","Jakša CvitanićJianfeng Zhang","2013","http://link.springer.com/book/10.1007/978-3-642-14200-0","Book"
"Risk Management","","","","","10.1007/b138437","Professor Dr. Michael FrenkelProfessor Dr. Markus RudolfProfessor Dr. Ulrich Hommel","2005","http://link.springer.com/book/10.1007/b138437","Book"
"Markets with Transaction Costs","Springer Finance","","","","10.1007/978-3-540-68121-2","Yuri KabanovMher Safarian","2010","http://link.springer.com/book/10.1007/978-3-540-68121-2","Book"
"Real Options Valuation","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/3-540-28512-1","Dr. Marcus Schulmerich CFA, FRM","2005","http://link.springer.com/book/10.1007/3-540-28512-1","Book"
"Computational Financial Mathematics using MATHEMATICA®","","","","","10.1007/978-1-4612-0043-7","Srdjan Stojanovic","2003","http://link.springer.com/book/10.1007/978-1-4612-0043-7","Book"
"Econometrics of Financial High-Frequency Data","","","","","10.1007/978-3-642-21925-2","Nikolaus Hautsch","2012","http://link.springer.com/book/10.1007/978-3-642-21925-2","Book"
"Handbook of Financial Time Series","","","","","10.1007/978-3-540-71297-8","Thomas MikoschJens-Peter KreißRichard A. DavisTorben Gustav Andersen","2009","http://link.springer.com/book/10.1007/978-3-540-71297-8","Book"
"Optimal Control Theory","","","","","10.1007/0-387-29903-3","Suresh P. SethiGerald L. Thompson","2000","http://link.springer.com/book/10.1007/0-387-29903-3","Book"
"Optimisation et contrôle stochastique appliqués à la finance","Mathématiques & Applications","","","","10.1007/978-3-540-73737-7","Huyên Pham","2007","http://link.springer.com/book/10.1007/978-3-540-73737-7","Book"
"Statistics of Financial Markets","Universitext","","","","10.1007/978-3-662-10026-4","Professor Dr. Jürgen FrankeProfessor Dr. Wolfgang HärdleProfessor Dr. Christian M. Hafner","2004","http://link.springer.com/book/10.1007/978-3-662-10026-4","Book"
"An Introduction to Copulas","Lecture Notes in Statistics","","","","10.1007/978-1-4757-3076-0","Roger B. Nelsen","1999","http://link.springer.com/book/10.1007/978-1-4757-3076-0","Book"
"Advanced Mathematical Methods for Finance","","","","","10.1007/978-3-642-18412-3","Giulia Di NunnoBernt Øksendal","2011","http://link.springer.com/book/10.1007/978-3-642-18412-3","Book"
"Mathematics of Financial Markets","Springer Finance","","","","10.1007/b97681","Robert J. ElliottP. Ekkehard Kopp","2005","http://link.springer.com/book/10.1007/b97681","Book"
"Introduction to Modern Portfolio optimization with NUOPT and S-PLUS","","","","","10.1007/978-0-387-27586-4","Bernd SchererR. Douglas Martin","2005","http://link.springer.com/book/10.1007/978-0-387-27586-4","Book"
"Financial Mathematics","Unitext","","","","10.1007/978-88-470-2538-7","Andrea PascucciWolfgang J. Runggaldier","2012","http://link.springer.com/book/10.1007/978-88-470-2538-7","Book"
"Sparse Grid Quadrature in High Dimensions with Applications in Finance and Insurance","Lecture Notes in Computational Science and Engineering","","","","10.1007/978-3-642-16004-2","Markus Holtz","2011","http://link.springer.com/book/10.1007/978-3-642-16004-2","Book"
"The Measurement of Market Risk","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-56481-9","Dr. Pierre-Yves Moix","2001","http://link.springer.com/book/10.1007/978-3-642-56481-9","Book"
"Extracting Knowledge From Time Series","Springer Series in Synergetics","","","","10.1007/978-3-642-12601-7","Boris P. BezruchkoDmitry A. Smirnov","2010","http://link.springer.com/book/10.1007/978-3-642-12601-7","Book"
"Mathematics for Finance","Springer Undergraduate Mathematics Series","","","","10.1007/b97511","Marek CapińskiTomasz Zastawniak","2003","http://link.springer.com/book/10.1007/b97511","Book"
"Calcolo stocastico per la finanza","UNITEXT","","","","10.1007/978-88-470-0601-0","Andrea Pascucci","2008","http://link.springer.com/book/10.1007/978-88-470-0601-0","Book"
"The Market Approach to Comparable Company Valuation","ZEW Economic Studies","","","","10.1007/3-7908-1723-6","Dr. Matthias Meitner","2006","http://link.springer.com/book/10.1007/3-7908-1723-6","Book"
"Semi-Markov Risk Models for Finance, Insurance and Reliability","","","","","10.1007/0-387-70730-1","Janssen JacquesManca Raimondo","2007","http://link.springer.com/book/10.1007/0-387-70730-1","Book"
"Monte Carlo and Quasi-Monte Carlo Methods 2004","","","","","10.1007/3-540-31186-6","Harald NiederreiterDenis Talay","2006","http://link.springer.com/book/10.1007/3-540-31186-6","Book"
"Modeling Financial Time Series with S-PLUS®","","","","","10.1007/978-0-387-32348-0","Eric ZivotJiahui Wang","2006","http://link.springer.com/book/10.1007/978-0-387-32348-0","Book"
"Credit Risk Pricing Models","Springer Finance","","","","10.1007/978-3-540-24716-6","Dr. Bernd Schmid","2004","http://link.springer.com/book/10.1007/978-3-540-24716-6","Book"
"Handbook of Financial Engineering","Springer Optimization and Its Applications","","","","10.1007/978-0-387-76682-9","Constantin ZopounidisMichael DoumposPanos M. Pardalos","2008","http://link.springer.com/book/10.1007/978-0-387-76682-9","Book"
"Handbook of Computational and Numerical Methods in Finance","","","","","10.1007/978-0-8176-8180-7","Svetlozar T. Rachev","2004","http://link.springer.com/book/10.1007/978-0-8176-8180-7","Book"
"Fundamentals of Stochastic Filtering","Stochastic Modelling and Applied Probability","","","","10.1007/978-0-387-76896-0","Alan BainDan Crisan","2009","http://link.springer.com/book/10.1007/978-0-387-76896-0","Book"
"Mathematical Finance and Probability","","","","","10.1007/978-3-0348-8041-1","Pablo Koch MedinaSandro Merino","2003","http://link.springer.com/book/10.1007/978-3-0348-8041-1","Book"
"Monte Carlo and Quasi-Monte Carlo Methods 2002","","","","","10.1007/978-3-642-18743-8","Harald Niederreiter","2004","http://link.springer.com/book/10.1007/978-3-642-18743-8","Book"
"Modelling Extremal Events","Applications of Mathematics","","","","10.1007/978-3-642-33483-2","Paul EmbrechtsClaudia KlüppelbergThomas Mikosch","1997","http://link.springer.com/book/10.1007/978-3-642-33483-2","Book"
"Advances in Finance and Stochastics","","","","","10.1007/978-3-662-04790-3","Klaus SandmannPhilipp J. Schönbucher","2002","http://link.springer.com/book/10.1007/978-3-662-04790-3","Book"
"Stochastic Differential Equations in Infinite Dimensions","Probability and Its Applications","","","","10.1007/978-3-642-16194-0","Leszek GawareckiVidyadhar Mandrekar","2011","http://link.springer.com/book/10.1007/978-3-642-16194-0","Book"
"Lundberg Approximations for Compound Distributions with Insurance Applications","Lecture Notes in Statistics","","","","10.1007/978-1-4613-0111-0","Gordon E. WillmotX. Sheldon Lin","2001","http://link.springer.com/book/10.1007/978-1-4613-0111-0","Book"
"Introduzione alla finanza matematica","","","","","10.1007/978-88-470-0820-5","Riccardo Cesari","2009","http://link.springer.com/book/10.1007/978-88-470-0820-5","Book"
"Copulae in Mathematical and Quantitative Finance","Lecture Notes in Statistics","","","","10.1007/978-3-642-35407-6","Piotr JaworskiFabrizio DuranteWolfgang Karl Härdle","2013","http://link.springer.com/book/10.1007/978-3-642-35407-6","Book"
"Progress in Industrial Mathematics at ECMI 2012","Mathematics in Industry","","","","10.1007/978-3-319-05365-3","Magnus FontesMichael GüntherNicole Marheineke","2014","http://link.springer.com/book/10.1007/978-3-319-05365-3","Book"
"Tools for Computational Finance","Universitext","","","","10.1007/978-3-662-22551-6","Rüdiger Seydel","2004","http://link.springer.com/book/10.1007/978-3-662-22551-6","Book"
"The Interval Market Model in Mathematical Finance","Static & Dynamic Game Theory: Foundations & Applications","","","","10.1007/978-0-8176-8388-7","Pierre BernhardJacob C. EngwerdaBerend RoordaJ.M. SchumacherVassili KolokoltsovPatrick Saint-PierreJean-Pierre Aubin","2013","http://link.springer.com/book/10.1007/978-0-8176-8388-7","Book"
"Backward Stochastic Differential Equations with Jumps and Their Actuarial and Financial Applications","EAA Series","","","","10.1007/978-1-4471-5331-3","Łukasz Delong","2013","http://link.springer.com/book/10.1007/978-1-4471-5331-3","Book"
"Pricing of Bond Options","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-540-70729-5","Dr. Detlef Repplinger","2008","http://link.springer.com/book/10.1007/978-3-540-70729-5","Book"
"Global Analysis of Dynamic Models in Economics and Finance","","","","","10.1007/978-3-642-29503-4","Gian Italo BischiCarl ChiarellaIryna Sushko","2013","http://link.springer.com/book/10.1007/978-3-642-29503-4","Book"
"Development Finance","","","","","10.1007/978-3-662-06570-9","Professor P. K. Rao","2003","http://link.springer.com/book/10.1007/978-3-662-06570-9","Book"
